cliente_id,idade,genero,regiao,tipo_contrato,metodo_pagamento,plano_assinatura,valor_mensal,tempo_assinatura_meses,dias_ultimo_acesso,acessibilidade,contatos_suporte,visualizacoes_mes,tempo_medio_sessao_min,dispositivo_principal,categoria_favorita,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma,churn
2376,56,Masculino,Norte,Mensal,Pix,Básico,24.9,29,18,0,0,65,48,mobile,Esportes,,"4,5","4,5",0
2377,33,Feminino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,19,40,1,1,0,109,Desktop,Documentários,"4,0",,,0
2378,20,Feminino,Nordeste,Mensal,Débito,Padrão,38.0,12,53,0,1,0,14,Desktop,Filmes,,,"4,5",1
2379,32,Feminino,Norte,Mensal,Crédito Recorrente,Básico,24.9,19,16,0,1,39,64,mobile,Filmes,,"3,5","4,0",0
2380,41,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,6,5,0,3,18,23,Desktop,Séries,,"1,0",,1
2381,25,,Sudeste,Anual,Crédito Recorrente,Básico,22.0,2,16,0,2,66,168,Desktop,Esportes,,"3,0","4,5",0
2382,25,Não Informar,Nordeste,Mensal,Débito,Padrão,38.0,5,36,0,1,0,28,Tablet,Documentários,"1,5",,,1
2383,42,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,27,33,0,4,0,107,TV,Documentários,,,"2,0",0
2384,37,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,31,48,0,1,0,34,Desktop,Documentários,,,"4,0",1
2385,38,Masculino,Centro-Oeste,Mensal,Débito,Padrão,38.0,3,17,0,0,46,80,Desktop,Filmes,"4,0",,"1,0",0
2386,28,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,1,19,0,1,63,148,Tablet,Documentários,,"3,0",,0
2387,35,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,1,26,0,0,10,34,mobile,Infantil,,,"1,5",0
2388,25,Não Informar,Centro-Oeste,Mensal,Débito,Básico,24.9,11,13,0,0,92,61,Tablet,Séries,"3,5",,"2,5",0
2389,49,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,4,49,0,0,0,45,tv,Séries,"4,0",,"3,5",0
2390,51,Feminino,Sul,Mensal,Débito,Básico,24.9,7,55,0,1,0,24,tv,Séries,,,"1,5",1
2391,18,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,11,14,0,3,70,72,mobile,Novelas,,,"1,0",0
2392,25,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,0,1,0,4,22,69,Desktop,Séries,,,"1,5",0
2393,18,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,21,34,1,2,0,55,TV,Séries,"4,0",,"3,5",0
2394,29,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,2,28,0,2,16,108,Tablet,Filmes,"4,0",,"1,5",0
2395,36,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,8,17,0,1,78,57,tv,Documentários,"4,0","3,5",,0
2396,19,Feminino,Sul,Mensal,Débito,Básico,24.9,28,28,1,1,9,89,Mobile,Filmes,,"4,5","2,0",0
2397,26,,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,24,23,0,2,13,5,tv,Filmes,"3,0",,"4,0",0
2398,24,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,30,37,0,1,0,64,tv,Séries,"3,5",,"2,0",0
2399,40,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,17,7,0,1,77,89,TV,Documentários,"4,5",,"1,5",0
2400,38,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,3,35,0,2,0,23,TV,Documentários,,,,1
2401,28,Feminino,Sudeste,Mensal,Pix,Básico,24.9,7,27,0,1,4,51,Mobile,Filmes,"2,0","1,0","2,5",1
2402,40,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,1,30,0,1,7,106,Mobile,Filmes,,"5,0","5,0",0
2403,30,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,6,14,0,0,86,103,Tablet,Séries,"4,0",,"3,5",0
2404,34,Masculino,Sudeste,Mensal,Débito Automático,Básico,24.9,0,0,0,0,81,118,mobile,Séries,,"3,0","4,0",0
2405,59,Não Informar,Sul,Mensal,Débito Automático,Básico,24.9,10,31,0,1,0,12,Tablet,Séries,"3,0",,"2,5",1
2406,55,Masculino,Sudeste,Mensal,Cartão de Crédito,Premium,49.9,0,0,0,0,26,151,Tablet,Infantil,,"3,5","4,0",0
2407,21,Feminino,Sudeste,Mensal,Débito Automático,Básico,24.9,1,23,0,1,9,134,mobile,Séries,,"4,0","2,5",0
2408,48,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,12,26,0,0,8,152,TV,Esportes,"3,0","4,0",,0
2409,48,Masculino,Sudeste,Mensal,Débito Automático,Básico,24.9,0,0,0,2,76,101,tv,Documentários,,"3,5","1,0",0
2410,23,Não Informar,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,16,12,0,2,23,30,TV,Novelas,"2,0","2,0","2,5",1
2411,48,Feminino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,15,45,0,2,0,64,Tablet,Documentários,"1,0",,"1,0",0
2412,57,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,34,23,1,1,12,24,mobile,Infantil,"3,0","3,0","4,5",0
2413,23,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,8,12,0,0,36,102,Mobile,Filmes,"4,0",,"4,0",0
2414,26,Feminino,Sudeste,Mensal,Débito Automático,Básico,24.9,48,13,0,2,53,74,TV,Séries,,"3,0","3,5",0
2415,51,Feminino,Norte,Mensal,Débito,Premium,49.9,35,8,1,0,55,23,Desktop,Infantil,,"4,0","1,0",0
2416,41,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,7,52,0,1,0,121,mobile,Infantil,"4,5",,,0
2417,45,Masculino,Centro-Oeste,Mensal,Pix,Básico,24.9,5,2,0,1,47,161,Mobile,Filmes,"5,0","3,0","1,5",0
2418,42,Outros,Sudeste,Anual,Crédito Recorrente,Premium,38.0,9,34,0,0,0,106,Tablet,Esportes,,,,0
2419,43,Masculino,Centro-Oeste,Mensal,Cartão de Crédito,Padrão,38.0,8,18,0,4,77,75,mobile,Documentários,,,"5,0",0
2420,20,Masculino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,2,15,1,1,5,28,tv,Documentários,"2,0","1,5","1,0",1
2421,51,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,22,11,0,0,64,72,Desktop,Séries,"4,0","3,5","5,0",0
2422,53,Não Informar,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,1,21,0,0,11,55,Tablet,Séries,,"4,0","1,0",0
2423,35,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Padrão,32.0,1,22,0,3,10,98,Mobile,Filmes,,,"4,5",0
2424,37,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,12,18,0,1,73,113,mobile,Filmes,"4,0","4,5","3,5",0
2425,18,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,3,2,0,1,86,108,Desktop,Documentários,"4,0",,"3,0",0
2426,44,Feminino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,30,23,0,0,13,105,mobile,Filmes,"4,0",,"4,5",0
2427,45,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,48,36,0,1,0,17,tv,Esportes,"2,0",,,1
2428,37,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,2,4,0,1,0,83,mobile,Séries,,"4,0","2,0",0
2429,52,Masculino,Sudeste,Mensal,Débito,Padrão,38.0,39,35,0,1,0,107,Desktop,Esportes,"4,0",,"1,5",0
2430,33,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,21,13,0,1,30,29,TV,Filmes,,,"2,0",0
2431,45,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,6,53,0,0,0,20,TV,Esportes,"2,0",,"4,0",1
2432,24,Masculino,Sudeste,Mensal,Débito Automático,Básico,24.9,10,17,0,1,67,47,Mobile,Séries,"4,0",,"2,5",0
2433,37,Feminino,Centro-Oeste,Mensal,Pix,Básico,24.9,6,59,0,1,0,35,Tablet,Filmes,"1,5",,,1
2434,35,,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,10,17,0,2,16,26,Desktop,Documentários,,"1,5",,1
2435,40,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,10,9,0,2,55,83,Mobile,Filmes,,,"2,5",0
2436,33,Feminino,Sul,Mensal,Débito,Básico,24.9,19,30,0,0,13,44,Desktop,Filmes,"3,5",,,0
2437,36,,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,15,32,0,1,0,90,mobile,Esportes,"4,0",,"4,0",0
2438,48,,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,1,16,0,2,31,100,Desktop,Filmes,,"3,5","2,0",0
2439,32,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,4,22,1,1,0,108,tv,Documentários,"4,0",,"1,0",0
2440,18,Feminino,Norte,Mensal,Cartão de Crédito,Padrão,38.0,1,24,0,1,2,20,mobile,Séries,,,,1
2441,60,Feminino,Nordeste,Mensal,Débito Automático,Padrão,38.0,7,33,0,1,0,21,TV,Infantil,"2,0",,,1
2442,55,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,9,24,0,4,15,43,Mobile,Infantil,"4,0","3,0",,0
2443,21,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,6,21,1,4,4,123,mobile,Esportes,"4,0","4,0","3,5",0
2444,46,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Padrão,38.0,2,20,0,0,52,79,TV,Séries,"4,0","5,0","1,0",0
2445,31,,Sul,Mensal,Pix,Básico,24.9,6,24,0,1,7,29,mobile,Séries,"2,0","4,0","5,0",0
2446,41,Masculino,Sudeste,Mensal,Pix,Básico,24.9,16,25,0,0,2,104,TV,Novelas,,"5,0","1,5",0
2447,41,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,1,5,0,2,87,100,Desktop,Filmes,,"3,5","5,0",0
2448,34,Feminino,Sul,Mensal,Débito,Padrão,38.0,10,22,0,0,12,28,Desktop,Infantil,,"5,0","2,0",0
2449,27,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,16,19,0,0,64,5,mobile,Infantil,,"4,5","4,0",0
2450,29,Feminino,Sudeste,Mensal,Pix,Básico,24.9,3,14,0,1,38,139,Tablet,Filmes,"4,0",,"5,0",0
2451,26,Feminino,Sudeste,Mensal,Débito,Básico,24.9,35,6,0,1,13,120,TV,Documentários,"3,0",,"3,0",0
2452,27,Masculino,Sudeste,Anual,Crédito Recorrente,Básico,22.0,2,5,0,0,81,121,Mobile,Esportes,"4,0",,"5,0",0
2453,37,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,2,25,0,2,17,105,Mobile,Filmes,,"4,5","2,5",0
2454,28,Feminino,Sul,Anual,Crédito Recorrente,Padrão,32.0,1,18,1,1,63,102,tv,Novelas,,,"3,0",0
2455,46,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,22,42,0,0,0,68,Tablet,Filmes,"4,0",,"2,0",0
2456,57,Masculino,Sudeste,Mensal,Pix,Básico,24.9,1,14,0,0,1,27,TV,Documentários,,"2,5","5,0",1
2457,30,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,9,9,0,2,34,78,Tablet,Séries,,"3,0","5,0",0
2458,41,Feminino,Sudeste,Mensal,Débito Automático,Básico,24.9,30,19,0,0,47,49,Mobile,Séries,"4,0",,,0
2459,44,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,11,19,0,0,62,106,Mobile,Infantil,"4,0","4,5","1,5",0
2460,44,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,6,21,0,0,11,9,Desktop,Séries,"2,5","4,0","2,5",0
2461,38,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,8,30,0,1,2,17,Mobile,Séries,,"1,5","5,0",1
2462,47,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,0,1,0,1,45,63,Tablet,Filmes,,"3,0","1,0",0
2463,44,Feminino,Sudeste,Anual,Crédito Recorrente,Básico,22.0,9,16,0,1,73,103,TV,Séries,"4,0","5,0",,0
2464,21,,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,32,20,1,0,38,94,Desktop,Séries,"3,0",,,0
2465,49,Não Informar,Sul,Mensal,Pix,Básico,24.9,29,78,0,0,0,35,Desktop,Séries,"2,0",,"2,5",1
2466,49,,Sul,Mensal,Pix,Padrão,38.0,1,5,0,3,71,213,Mobile,Filmes,,,"3,0",0
2467,28,,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,9,75,0,2,0,43,Desktop,Esportes,,,"2,0",1
2468,38,Masculino,Centro-Oeste,Mensal,Débito,Básico,24.9,1,26,0,1,21,61,Desktop,Séries,,"3,5","1,0",0
2469,46,Outros,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,12,23,0,3,1,85,tv,Novelas,"4,0","3,0","1,5",0
2470,35,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,8,7,0,0,44,152,mobile,Esportes,"4,0",,,0
2471,51,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,15,74,0,2,0,30,Mobile,Infantil,"3,5",,"3,0",1
2472,68,Masculino,Sudeste,Mensal,Débito,Padrão,38.0,9,63,0,3,0,26,Mobile,Filmes,"2,0",,"5,0",1
2473,27,Outros,Sul,Mensal,Crédito Recorrente,Básico,24.9,8,21,0,2,13,168,tv,Filmes,"4,0",,"4,0",0
2474,20,Não Informar,Centro-Oeste,Anual,Crédito Recorrente,Padrão,32.0,6,19,0,1,67,114,TV,Esportes,"4,0",,,0
2475,41,Masculino,Centro-Oeste,Mensal,Débito,Padrão,38.0,0,1,0,0,105,95,mobile,Filmes,,"4,0",,0
2476,47,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,16,29,0,2,15,118,Tablet,Infantil,"1,5",,"1,0",0
2477,34,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,2,28,0,2,2,27,tv,Séries,"2,0","1,5",,1
2478,56,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,23,48,1,3,0,13,mobile,Novelas,"2,0",,"5,0",1
2479,20,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,5,5,0,0,6,30,mobile,Séries,"3,0",,,1
2480,47,Masculino,Nordeste,Mensal,Cartão de Crédito,Premium,49.9,16,3,0,0,42,95,mobile,Séries,,"3,0","5,0",0
2481,30,Feminino,Centro-Oeste,Mensal,Débito Automático,Básico,24.9,48,33,0,2,0,56,Mobile,Infantil,"4,0",,"4,5",0
2482,60,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,8,13,0,0,76,87,Desktop,Filmes,"4,0",,"3,0",0
2483,63,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Padrão,32.0,20,34,0,1,0,122,TV,Séries,,,"3,5",0
2484,28,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,21,3,0,1,25,118,TV,Novelas,,"3,5",,0
2485,30,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,0,1,0,2,52,41,mobile,Filmes,,"3,0","5,0",0
2486,49,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,10,112,0,3,0,17,tv,Séries,,,,1
2487,32,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,5,20,0,4,53,95,TV,Esportes,"4,0","4,5","2,0",0
2488,37,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,8,59,0,0,0,14,mobile,Filmes,"2,0",,"5,0",1
2489,38,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,4,28,0,1,11,67,mobile,Filmes,,"3,5","5,0",0
2490,18,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,10,11,0,0,44,101,TV,Séries,"2,5","4,5","4,5",0
2491,37,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,32,38,0,1,0,100,Tablet,Infantil,"4,0",,,0
2492,29,,Sudeste,Mensal,Débito Automático,Básico,24.9,0,0,0,0,84,104,TV,Filmes,,"5,0","5,0",0
2493,31,Não Informar,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,3,39,0,0,0,86,Desktop,Infantil,,,"1,0",0
2494,56,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,31,43,0,0,0,40,Tablet,Documentários,"3,5",,"3,5",1
2495,21,,Sudeste,Anual,Crédito Recorrente,Premium,38.0,1,13,0,1,49,85,tv,Filmes,,"4,5","1,5",0
2496,48,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,6,54,0,1,0,35,TV,Documentários,"2,5",,"3,0",1
2497,34,Masculino,Sudeste,Mensal,Pix,Premium,49.9,4,29,0,0,10,103,Tablet,Filmes,,"3,0","4,0",0
2498,34,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,2,19,0,1,65,67,mobile,Séries,"1,5",,"2,0",0
2499,48,,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,4,22,0,2,11,119,mobile,Documentários,"4,0","4,0","2,0",0
2500,42,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,12,7,0,0,42,202,tv,Documentários,"4,5","5,0","1,0",0
2501,45,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,48,14,0,0,1,73,Mobile,Filmes,,"3,5",,0
2502,50,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,7,23,0,1,4,21,tv,Novelas,,"1,5","4,0",1
2503,33,Feminino,Nordeste,Mensal,Cartão de Crédito,Padrão,38.0,8,68,0,1,0,31,Desktop,Séries,,,"2,0",0
2504,30,,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,7,22,0,2,16,83,Desktop,Filmes,"4,0",,,0
2505,23,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,43,24,0,0,0,61,Tablet,Filmes,"4,5","4,0","2,0",0
2506,27,Feminino,Sul,Mensal,Crédito Recorrente,Padrão,38.0,1,30,0,1,9,46,Mobile,Documentários,,"3,5","2,5",0
2507,76,Masculino,Sul,Mensal,Boleto,Básico,24.9,5,76,0,2,0,14,TV,Documentários,"2,0",,,1
2508,54,Outros,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,0,1,0,1,54,80,Desktop,Infantil,,,"3,5",0
2509,20,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,5,60,0,1,0,45,mobile,Esportes,,,"4,5",1
2510,20,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,4,6,0,1,93,106,mobile,Infantil,"4,5","4,0","2,5",0
2511,44,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,3,22,0,1,13,42,mobile,Documentários,,,,0
2512,45,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,3,28,0,3,7,113,Mobile,Filmes,,"4,5",,0
2513,45,,Norte,Mensal,Pix,Básico,24.9,5,16,0,0,55,82,Desktop,Documentários,"4,0",,,0
2514,34,Feminino,Sul,Mensal,Débito Automático,Padrão,38.0,4,2,0,1,44,142,tv,Filmes,"2,0","4,0",,0
2515,36,Feminino,Norte,Anual,Crédito Recorrente,Premium,38.0,0,1,0,1,80,108,Desktop,Novelas,,"5,0","4,5",0
2516,42,Masculino,Sul,Anual,Crédito Recorrente,Básico,22.0,4,49,0,1,0,98,Tablet,Novelas,"4,0",,"5,0",0
2517,39,Masculino,Sul,Mensal,Crédito Recorrente,Premium,49.9,48,75,0,1,0,45,Desktop,Esportes,,,"2,0",1
2518,18,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,40,66,0,2,0,19,mobile,Séries,"2,0",,"2,5",1
2519,35,Não Informar,Norte,Mensal,Débito,Básico,24.9,17,30,0,0,5,149,tv,Documentários,"4,0",,"2,5",0
2520,26,Feminino,Norte,Mensal,Crédito Recorrente,Básico,24.9,2,4,0,1,80,58,TV,Esportes,"4,5","4,0","1,5",0
2521,40,Feminino,Nordeste,Mensal,Débito,Básico,24.9,11,24,0,0,7,59,tv,Filmes,"5,0",,"1,5",0
2522,76,Feminino,Sul,Mensal,Débito,Premium,49.9,25,46,0,0,0,13,tv,Documentários,"4,0",,,0
2523,42,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,1,27,0,3,2,47,mobile,Séries,,"1,5",,1
2524,33,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,10,59,0,0,0,28,Desktop,Documentários,,,"4,5",1
2525,49,Feminino,Nordeste,Mensal,Boleto,Padrão,38.0,5,3,0,0,94,80,Desktop,Filmes,"4,0","4,0",,0
2526,44,Feminino,Sudeste,Mensal,Débito,Básico,24.9,7,42,0,0,0,47,tv,Documentários,"1,5",,,0
2527,43,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,10,26,0,1,18,100,TV,Infantil,"4,0","4,0","5,0",0
2528,45,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,9,8,1,2,93,62,mobile,Esportes,"4,0",,"3,5",0
2529,64,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,35,16,0,3,61,22,mobile,Esportes,"4,0","5,0","3,0",0
2530,23,Outros,Sul,Anual,Crédito Recorrente,Padrão,32.0,10,33,0,3,0,21,tv,Esportes,"2,0",,"2,5",1
2531,44,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,15,33,0,2,0,134,Desktop,Filmes,,,"4,5",0
2532,25,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Básico,22.0,11,3,0,1,0,72,mobile,Filmes,,,"3,0",0
2533,45,Masculino,Sul,Mensal,Cartão de Crédito,Básico,24.9,7,3,0,2,12,5,tv,Filmes,"2,0","1,5","2,0",1
2534,26,Masculino,Nordeste,Mensal,Débito,Padrão,38.0,3,10,0,4,14,43,tv,Infantil,,,"1,0",1
2535,32,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,1,13,0,0,99,119,Mobile,Filmes,,"5,0","4,0",0
2536,34,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,15,2,0,1,58,148,TV,Esportes,"4,0","4,5","3,5",0
2537,50,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,1,13,0,1,81,115,tv,Filmes,,"3,0","5,0",0
2538,49,Feminino,Norte,Mensal,Crédito Recorrente,Básico,24.9,1,4,0,1,103,123,mobile,Infantil,,,"2,0",0
2539,21,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,34,19,0,1,150,144,tv,Esportes,,,"4,5",0
2540,38,,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,48,29,0,1,4,5,Desktop,Filmes,"2,0","1,0","2,0",1
2541,28,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,12,27,0,0,11,124,Tablet,Novelas,"4,0",,"4,0",0
2542,21,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Premium,38.0,0,1,0,0,31,89,Desktop,Séries,,"3,5","5,0",0
2543,35,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,20,6,0,1,89,79,Mobile,Séries,"3,5","4,0","4,0",0
2544,33,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,10,22,0,1,13,76,Desktop,Filmes,"4,0","5,0","4,0",0
2545,69,Masculino,Nordeste,Mensal,Débito Automático,Premium,49.9,20,27,0,2,1,5,Mobile,Filmes,"2,0","2,0","4,0",1
2546,43,Feminino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,7,39,0,1,0,39,Tablet,Séries,"2,0",,"3,5",1
2547,20,Feminino,Nordeste,Mensal,Boleto,Básico,24.9,19,2,0,1,62,143,mobile,Filmes,"4,0","5,0","2,0",0
2548,30,Não Informar,Sul,Mensal,Cartão de Crédito,Básico,24.9,22,16,0,1,10,155,Mobile,Documentários,,,"5,0",0
2549,51,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,11,30,0,1,2,23,Desktop,Filmes,"1,5",,"2,5",1
2550,65,,Nordeste,Mensal,Cartão de Crédito,Padrão,38.0,48,33,0,1,0,72,mobile,Filmes,,,"5,0",0
2551,18,Feminino,Sul,Anual,Crédito Recorrente,Padrão,32.0,5,22,0,1,8,127,Desktop,Filmes,"2,5",,,0
2552,18,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,40,18,0,3,33,90,TV,Documentários,"5,0","5,0","1,5",0
2553,62,Masculino,Nordeste,Mensal,Débito,Básico,24.9,0,1,0,1,47,24,Desktop,Séries,,"4,5",,0
2554,43,Não Informar,Sudeste,Mensal,Boleto,Básico,24.9,22,19,0,0,2,5,tv,Séries,,"1,0","1,5",1
2555,26,,Sul,Anual,Crédito Recorrente,Premium,38.0,11,13,0,2,83,131,mobile,Documentários,"4,0","5,0","4,0",0
2556,44,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,5,15,0,3,17,21,Desktop,Filmes,"1,0","2,5",,1
2557,18,Masculino,Sudeste,Mensal,Pix,Padrão,38.0,1,1,0,6,10,38,Tablet,Novelas,,,"4,5",1
2558,38,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,16,25,0,1,4,95,Tablet,Documentários,"4,0","5,0",,0
2559,42,,Sul,Mensal,Pix,Padrão,38.0,15,55,0,2,0,27,TV,Filmes,,,"4,5",1
2560,50,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Padrão,38.0,18,13,0,1,14,27,TV,Filmes,"2,0","1,5","1,5",1
2561,24,Masculino,Sul,Mensal,Crédito Recorrente,Padrão,38.0,19,69,0,1,0,142,TV,Documentários,"4,0",,,0
2562,39,Feminino,Sudeste,Mensal,Cartão de Crédito,Premium,49.9,1,24,1,2,3,21,tv,Séries,,"1,0","2,5",1
2563,25,Não Informar,Sudeste,Mensal,Pix,Padrão,38.0,27,39,0,1,0,7,tv,Esportes,,,"3,0",1
2564,41,Masculino,Sudeste,Mensal,Débito,Básico,24.9,2,31,0,1,0,49,mobile,Infantil,,,"1,0",0
2565,26,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,11,18,0,1,96,37,Tablet,Filmes,"3,0","4,5","2,5",0
2566,32,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,22,75,0,1,0,24,Desktop,Novelas,,,"3,5",1
2567,25,Feminino,Sul,Mensal,Crédito Recorrente,Premium,49.9,48,33,0,0,0,89,Tablet,Séries,"4,0",,"5,0",0
2568,46,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,3,30,0,1,13,67,TV,Documentários,"4,0",,"1,5",0
2569,49,Feminino,Sul,Mensal,Cartão de Crédito,Básico,24.9,4,17,0,2,32,81,Desktop,Esportes,"3,0",,"3,0",0
2570,34,,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,4,21,0,1,10,97,Mobile,Filmes,"4,0","4,5","4,5",0
2571,38,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,17,17,0,2,98,55,Mobile,Filmes,"4,0","4,0",,0
2572,19,Feminino,Nordeste,Mensal,Débito Automático,Padrão,38.0,9,22,0,2,3,40,Tablet,Séries,"2,0",,,1
2573,34,Feminino,Sudeste,Mensal,Pix,Padrão,38.0,7,52,0,2,0,30,mobile,Esportes,"4,0",,"4,0",1
